outcome,outcome_type,batch,model_method,model_file,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,estimate,conf.low,conf.high,employment_clean
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,37,7.253697009304091,7.238882664684127,7.268511353924055,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,37,7.445242026868917,7.394255018326904,7.496229035410931,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,37,7.312854346673514,7.248700586755269,7.3770081065917585,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,37,7.337946942769231,7.277685063757035,7.398208821781427,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,37,6.65606049922631,6.603766866890708,6.708354131561912,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,37,7.253728482067,7.216667831737677,7.290789132396323,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,37,7.589861523976027,7.553736518375805,7.625986529576249,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,37,7.610112120475947,7.573767219210437,7.646457021741456,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,38,7.2564781636038225,7.2417360735498,7.271220253657845,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,38,7.4334785518150275,7.382918949573873,7.484038154056182,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,38,7.302023183911883,7.238184872128385,7.365861495695381,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,38,7.307106364826762,7.247886410039596,7.366326319613927,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,38,6.701366062373451,6.651768199188941,6.7509639255579605,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,38,7.253155605635207,7.216819504965509,7.289491706304906,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,38,7.584230164263841,7.547773583576613,7.620686744951068,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,38,7.584433262091816,7.549031910444562,7.619834613739069,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,39,7.26001257366036,7.245326684962488,7.274698462358232,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,39,7.422561697202385,7.372314687643179,7.47280870676159,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,39,7.292243152850146,7.228596550043616,7.355889755656676,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,39,7.278752214175736,7.220360230263576,7.337144198087896,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,39,6.745559289358093,6.698544312747524,6.792574265968662,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,39,7.2533151409201295,7.217610868093285,7.289019413746974,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,39,7.57807499109353,7.541238337433803,7.614911644753257,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,39,7.559264111498063,7.524672911535061,7.593855311461064,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,40,7.264300239473703,7.249656740064656,7.278943738882749,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,40,7.412491463030987,7.362458181653378,7.462524744408596,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,40,7.283514253488301,7.219953879815949,7.347074627160652,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,40,7.252884490816153,7.195128655463337,7.310640326168968,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,40,6.788640180180239,6.744093645585219,6.833186714775258,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,40,7.254207087921766,7.219048042238955,7.289366133604576,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,40,7.571396004465096,7.534122711503896,7.608669297426296,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,40,7.5346046686946915,7.50070285482448,7.568506482564903,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,41,7.269341161043852,7.254728283867758,7.283954038219946,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,41,7.403267849300837,7.353364052599505,7.453171646002169,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,41,7.275836485826349,7.212273588309578,7.33939938334312,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,41,7.229503194748015,7.172214464121908,7.286791925374122,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,41,6.830608734839888,6.788414570346806,6.872802899332971,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,41,7.255831446640117,7.22113765975564,7.290525233524595,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,41,7.564193204378539,7.526417365075107,7.601969043681972,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,41,7.510454933681699,7.477134895271954,7.543774972091445,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,42,7.275135338370807,7.260543144536185,7.289727532205428,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,42,7.394890856011933,7.345045396588394,7.444736315435473,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,42,7.269209849864291,7.20557065429832,7.332849045430262,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,42,7.208608325971321,7.1516404179586415,7.265576233984,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,42,6.87146495333704,6.831505397287721,6.911424509386359,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,42,7.258188217075183,7.223886595749923,7.292489838400443,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,42,7.556466590833859,7.518111902307251,7.594821279360467,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,42,7.486814906459087,7.453982271620365,7.519647541297809,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,43,7.281682771454569,7.267102916332538,7.296262626576599,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,43,7.387360483164277,7.337514431791883,7.437206534536671,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,43,7.263634345602126,7.199858118294729,7.327410572909523,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,43,7.190199884486072,7.1334285942869045,7.246971174685239,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,43,6.9112088356716965,6.8733644056090775,6.949053265734316,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,43,7.261277399226966,7.227301866301708,7.295252932152224,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,43,7.548216163831055,7.509195133926023,7.587237193736088,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,43,7.463684587026856,7.431257948437251,7.496111225616461,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,44,7.288983460295136,7.274408951359546,7.303557969230726,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,44,7.380676730757866,7.33078128689963,7.430572174616102,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,44,7.259109973039854,7.195146907935938,7.323073038143769,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,44,7.174277870292267,7.117599863146153,7.23095587743838,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,44,6.949840381843855,6.913989908470776,6.985690855216935,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,44,7.265098993095463,7.231390507086298,7.298807479104628,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,44,7.539441923370129,7.499655368506355,7.579228478233903,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,44,7.441063975385005,7.408974205007048,7.473153745762962,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,45,7.297037404892509,7.282462345754789,7.31161246403023,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,45,7.374839598792703,7.324854479440371,7.424824718145035,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,45,7.255636732177474,7.191445789471388,7.319827674883561,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,45,7.160842283389904,7.104173450908364,7.217511115871444,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,45,6.987359591853517,6.953380293705472,7.021338890001562,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,45,7.269652998680674,7.236159405917426,7.303146591443922,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,45,7.530143869451078,7.48948071510181,7.570807023800346,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,45,7.418953071533533,7.387142331028896,7.45076381203817,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,46,7.30584460524669,7.291263940028185,7.320425270465194,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,46,7.369849087268787,7.319740762833774,7.4199574117038,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,46,7.253214623014989,7.1887613607732535,7.317667885256724,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,46,7.149893123778988,7.093166576822079,7.206619670735896,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,46,7.023766465700683,6.991534152037153,7.055998779364212,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,46,7.274939415982601,7.241615219991318,7.308263611973884,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,46,7.520322002073906,7.478659412741568,7.561984591406243,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,46,7.397351875472443,7.365772291763731,7.428931459181156,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,47,7.315405061357675,7.300814312751161,7.329995809964188,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,47,7.365705196186116,7.315444560470622,7.415965831901611,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,47,7.251843645552395,7.187098001353275,7.316589289751515,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,47,7.141430391459513,7.084594247950796,7.198266534968231,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,47,7.0590610033853505,7.02845035335097,7.089671653419731,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,47,7.280958245001242,7.247764187409788,7.314152302592695,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,47,7.509976321238609,7.467180137077944,7.552772505399275,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,47,7.376260387201731,7.344872577305741,7.407648197097721,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,48,7.325718773225467,7.31111377720072,7.340323769250213,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,48,7.362407925544693,7.311969190670601,7.412846660418786,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,48,7.251523799789695,7.186457945811189,7.3165896537682,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,48,7.135454086431485,7.078469095112932,7.192439077750039,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,48,7.093243204907523,7.064128178378491,7.1223582314365554,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,48,7.287709485736599,7.254612185382901,7.320806786090297,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,48,7.499106826945189,7.455032252971942,7.543181400918436,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,48,7.355678606721401,7.324449940909719,7.386907272533084,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,49,7.336785740850066,7.3221623866278724,7.35140909507226,Employed For Wages
